time;AT;BE;BG;CH;CZ;DE;DK;EE;ES;FI;FR;HR;HU;IE;IT;LT;LU;LV;ME;MK;NL;NO;PL;PT;RO;RS;SE;SI;SK;UK
24.04.2015 22:00;5703.8;9183.815;3487;5964.38;5636.65;45529.49;2797.89;738.2;25086;8489.5;46406;1578;4144.8275;2720.355;25736;887;440.25;624;327.29;851;8947;13017.23;15735.63;5311.1;5568;3907;13082;1210.66;2829;33737
24.04.2015 23:00;5438.9;8636.6925;3342;5735.97;5514.22;43661.3375;2678.97;721.1;23554;8311.8;43299;1419;3944.13;2508.885;23885;860;423.75;599;292.39;751;8226;12692.35;15100.08;4866.2;5419;3527;12678;1159.89;2696;30037
25.04.2015 00:00;5366.7;8240.555;3258;5930.63;5524.32;42134.7;2619.68;710.6;22450;8252.2;41303;1357;3699.445;2348.635;22642;848;414.25;583;271.46;685;7807.75;12419.37;14749.13;4565.5;5367;3188;12398;1109.61;2637;26944
25.04.2015 01:00;5222.4;8115.5325;3228;5893.76;5514.2;41838.105;2596.78;711.3;21914;8305.2;38299;1317;3618.27;2211.645;22172;848;408;594;263.75;645;7605;12363.66;14605.65;4349.8;5399;3054;12374;1085.9;2630;26726.5
25.04.2015 02:00;5214.5;7946.8775;3308;5730.51;5554.35;42207.38;2619.22;694.3;21693;8194.7;36922;1333;3637.315;2109.935;21712;856;406.25;597;255.92;657;7534.25;12385.73;14591.8;4243.5;5414;3055;12203;1087.53;2638;25843.5
25.04.2015 03:00;5418.3;7998.45;3431;5461.01;5475.84;42763.5275;2665.51;708.3;21464;8412.3;37137;1384;3656.0725;2087.7;21375;891;423.5;620;258.42;674;7608;12372.63;14021.78;4189.7;5378;3092;12021;1108.31;2611;25284
25.04.2015 04:00;5596.1;8177.0875;3691;5539.97;5768.74;44036.5925;2782.46;761.6;21955;8546.6;38142;1479;3911.315;2118.86;20472;986;392.75;689;282.36;683;7886.5;12546.42;15190.15;4208;5562;3265;12210;1193.56;2748;25150.5
25.04.2015 05:00;6173.1;8652.5575;4015;5656.74;6177.61;47442.395;3067.62;831;22288;8698.5;39222;1682;4279.88;2123.12;21936;1090;404.5;779;316.74;740;8637;13027.96;16696.18;4018.6;5928;3853;12927;1327.9;2904;27182
25.04.2015 06:00;6662.9;9368.4225;4135;5786.63;6471.2;51800.5975;3392.13;874.1;23863;8801.1;42077;1808;4465.785;2304.26;24425;1156;446.25;841;349.59;825;9742.25;13852.76;17948.43;4126.2;6036;4224;13751;1369.65;3041;30272
25.04.2015 07:00;6757.9;9946.125;4132;6157.67;6650;54716.075;3611.81;888.2;26276;8762.6;45051;1876;4604.12;2662.135;25915;1171;484.25;857;364.15;884;10795.5;14541.1;18624.6;4461.6;6037;4444;14480;1373.61;3150;34632.5
25.04.2015 08:00;6757.8;10219.4175;4068;6093.33;6790.34;56382.405;3677.33;881;27961;8749.3;46296;1877;4661.0675;2997.97;26076;1157;498;841;368.4;879;11149.5;14842.25;18869.78;4829.6;5996;4414;14545;1371.26;3176;37468
25.04.2015 09:00;6701.5;10415.49;3974;6183.4;6862.08;57383.4625;3659.27;870.5;28192;8685;47097;1918;4691.2625;3132.725;26433;1146;504;825;364.33;888;11267.75;14738.84;18813.18;5096.1;5895;4381;14374;1352.93;3188;38803.5
25.04.2015 10:00;6376.9;10399.6425;3881;6338.47;6641.33;56534.8;3600.59;865.8;28026;8604.5;48873;1913;4686.4775;3193.765;26219;1138;502.75;824;356.04;877;11184.25;14577.35;18579.7;5244;5874;4306;14052;1346.33;3131;39016
25.04.2015 11:00;6171.1;10085.0825;3805;6318.3;6570.48;54747.945;3593.71;848.8;28171;8517.3;47416;1859;4551.7925;3238.44;24758;1115;480;813;347.67;869;10899;14462.28;18259.8;5328.8;5691;4264;13608;1294.25;3066;38761.5
25.04.2015 12:00;6217.4;9765.135;3762;6660.82;6390.9;53142.7975;3541.22;834.4;27243;8535;45428;1750;4472.4675;3237.525;24548;1096;466.25;799;344.37;842;10665.5;14265.04;17634.83;5247.2;5632;4156;13525;1208.17;2967;37927.5
25.04.2015 13:00;6168.9;9657.815;3793;6726.57;6326.83;52219.885;3488.26;830.3;25956;8629.1;43383;1708;4460.6325;3122.48;24291;1085;442.5;792;341.26;820;10587;14298.39;17286.65;5132.2;5657;4059;13543;1210.73;2929;36609
25.04.2015 14:00;6211.1;9578.3875;3869;6626.15;6192.24;51490.37;3599.4;832.2;25036;8786.7;41985;1682;4421.4225;3038.375;24505;1078;445.25;793;337.52;809;10603.5;14242.83;16965.28;5064.6;5745;3969;13611;1234.29;2921;36240
25.04.2015 15:00;6110.6;9589.0825;4006;6541.5;6027.63;52287.99;3938.66;834;24711;8960.1;41772;1665;4348.8825;3024.685;24744;1083;465.25;779;330.64;793;10788.25;14387.32;16853.08;4987.5;5814;3918;14134;1229.21;2898;37429.5
25.04.2015 16:00;6107.3;9580.9;4120;6374.26;6084.61;52814.59;3890.15;836.5;24597;9020.8;43054;1722;4309.225;3106.49;25752;1078;472;773;337.47;805;10636.5;14462.36;16850.73;4994.2;5932;3944;14225;1297.58;2903;37823.5
25.04.2015 17:00;6064.1;9415.085;4400;6346.64;6185.65;52053.8975;3639.34;837;24833;8878.2;44102;1858;4421.85;3129.215;27326;1086;468.5;794;368.69;853;10338;14276.98;17254.65;5145;6460;4307;14171;1259.02;2955;39097
25.04.2015 18:00;6148.1;9298.3525;4428;6230.99;6380.42;50909.535;3445.64;862;25829;8867.9;43435;2126;4741.385;3027.58;29466;1157;452.75;831;402.05;939;10074.5;14154.23;18504.15;5392.7;6853;4893;14167;1323.45;3153;39036.5
25.04.2015 19:00;5829.8;9590.58;4189;6215.29;6125.65;49770.1875;3412.71;828.3;27959;9060.9;43969;2038;4538.1225;2919.38;28408;1090;460.75;787;396.47;903;10360.5;14055.61;17615.23;5612;6379;4810;14020;1371.99;3035;38653
25.04.2015 20:00;5676.3;9506.9225;3922;6186.91;5839.29;47640.7875;3202.62;759.5;26883;8929.1;45659;1974;4248.225;2995.945;26411;973;484.25;707;374.28;928;9890.5;13634.77;16474.98;5632.4;5882;4467;13482;1252.9;2857;38374
25.04.2015 21:00;5278;9373.5775;3609;6064.6;5516.19;44059.69;2940.15;710.6;25153;8456.1;47451;1722;4020.985;2874.305;24335;883;447.75;642;351.43;885;9162.75;13153.37;15075.25;5315.8;5457;4112;12741;1145.99;2730;36544
25.04.2015 22:00;4987.8;8755.77;3287;5726.77;5312.35;40674.78;2740.99;678.6;23401;8096.9;44523;1475;3751.7325;2632.67;22000;832;413;603;320.71;851;8357;12794.07;14027.4;4934.2;5131;3753;12245;1074.05;2640;33290.5
25.04.2015 23:00;4618.7;8272.2625;3152;5895.73;5228.98;38241.9625;2587.9;658.1;21746;7907.4;41650;1332;3591.96;2485.06;20298;807;393.5;585;286.89;751;7675.25;12603.69;13439;4575;5013;3351;11918;1016.71;2508;30032.5
26.04.2015 00:00;4603.7;7873.2775;3098;5801.47;5244;37068.7325;2534.91;658.7;20725;7815.7;39664;1253;3417.0575;2350.125;19344;801;383;577;267.47;685;7318;12601.4;13196.9;4239.4;4952;3018;11946;1015.32;2466;28117.5
26.04.2015 01:00;4375.9;7728.56;3070;5717.47;5175.57;36753.4625;2501.56;657.6;20286;7772;36509;1215;3336.9725;2211.94;18890;800;381.5;582;251.79;645;7155.25;12603.76;12956.05;4084.1;4985;2875;12203;943.93;2458;26960
26.04.2015 02:00;4386.9;7690.015;3109;5631.23;5203.85;37120.2975;2505.45;650.8;19989;7702;34938;1217;3342.4675;2125.725;18772;805;382;581;245.11;657;7089.5;12634.45;12856.2;3949.2;4999;2851;12135;956.18;2448;26016.5
26.04.2015 03:00;4459.4;7802.535;3181;5468.6;5055.73;37467.355;2524.24;653.5;19916;7694.2;34864;1237;3330.885;2101.17;19225;825;382.25;594;244.84;674;7130;12640.23;12218.73;3891.9;4866;2850;11878;959.65;2415;25378
26.04.2015 04:00;4669.6;7792.23;3401;5485.48;5150.84;37282.015;2609.79;689;20114;7802.6;34851;1263;3482.5825;2112.845;19001;902;340.5;636;265.94;683;7123.25;12696.8;12709.1;3903.5;5076;3009;12108;992.6;2476;25073.5
26.04.2015 05:00;5186;7986.3275;3708;5402.82;5519.45;39467.075;2922.2;771.9;19987;8019.3;35219;1423;3805.945;2065.89;20203;999;350.25;713;305.49;740;7467;12887.17;13632.03;3720;5138;3406;12392;1078.94;2661;24936.5
26.04.2015 06:00;5350.3;8551.13;3869;5343.3;6008.02;43276.245;3276.44;833.4;20484;8256.4;37442;1562;4068.02;2166.91;22285;1083;378.5;777;341.58;825;8249.75;13319.57;14833.8;3751.4;5248;3825;12908;1151.02;2848;27816
26.04.2015 07:00;5828.6;9080.845;3831;5597.41;6384.12;46767.2375;3483.61;864.6;22475;8467.6;40252;1698;4252.8575;2387.23;24114;1122;412.5;805;363.08;884;9043.25;13661.81;15697.48;3961.4;5243;4049;13518;1211.84;3040;31554.5
26.04.2015 08:00;6162.8;9473.76;3819;5751.39;6731.79;49594.9325;3569.44;872.8;24193;8662.4;42415;1788;4355.5;2643.455;25222;1119;430.25;806;371.14;879;9605.25;13796.21;16164.4;4373.8;5137;4172;14013;1207.1;3123;34849
26.04.2015 09:00;6199.5;9851.4825;3789;5899.73;6869;51757.6225;3594.52;870.6;25165;8708.2;44138;1844;4393.36;2843.565;25656;1116;440;801;371.23;888;9963.25;13835.43;16359.5;4733;5063;4222;14189;1267.14;3118;37414
26.04.2015 10:00;5753.1;9930.1025;3736;6063.87;6636.06;51297.625;3552.56;865;25563;8669.5;46407;1807;4310.7825;2956.715;25702;1106;437.5;791;363.67;877;10165.25;13602.92;16309.8;5003.9;5022;4204;13929;1245.35;2995;38540
26.04.2015 11:00;5214.1;9586.2375;3672;6231.99;6538.36;49095.995;3536.06;855.6;25877;8639.4;44569;1705;4180.0675;3036.705;24086;1098;414.75;788;354.07;869;9993;13618.15;16194.2;5146.1;4962;4114;13818;1140.02;2884;39291
26.04.2015 12:00;4981.3;9273.26;3638;6031.93;6470.66;47396.4425;3495;851.2;25495;8619.2;42359;1595;4161.705;3064.64;23466;1084;396;784;349.4;842;9756.25;13495.18;15881;5018.7;5007;3917;13676;1108.5;2826;39162
26.04.2015 13:00;4924.7;9223.15;3652;5847.68;6422.06;46766.765;3462.56;843.6;24235;8603.5;40409;1523;4152.5275;2929.985;23151;1080;395.75;783;341.14;820;9618.75;13394.8;15485.95;4875.9;5042;3853;13611;1088.84;2767;37967.5
26.04.2015 14:00;5031.2;9205.865;3774;5728.81;6314.97;46241.6825;3518.71;846.4;23383;8649.6;39294;1478;4136.21;2843.445;23140;1088;393.75;788;334.13;809;9697.5;13360.81;15379.05;4741.5;5122;3704;13730;1084.97;2784;37486
26.04.2015 15:00;5156.8;9332.07;3890;5801.3;6163.93;47215.1725;3839.31;848.9;23127;8714.1;39555;1483;4098.2975;2873.85;23890;1107;420.5;792;329.97;793;10167;13404.86;15443.63;4623.5;5207;3685;14035;1102.85;2786;37793.5
26.04.2015 16:00;5354.5;9587.6175;4048;6015.22;6289.81;49058.86;3839.27;857.2;23356;8723.3;41670;1523;4160.21;2949.17;25222;1123;445.25;796;337.06;805;10279.25;13426.34;15814.03;4618.7;5460;3802;14264;1017.16;2838;38751
26.04.2015 17:00;5775.9;9745.8;4454;6113.01;6428.77;49303.9825;3657.83;855.7;23926;8684.6;43981;1666;4291.4825;3033.265;26680;1143;443.25;826;372.54;853;10068.5;13582.3;16313.45;4681.9;6062;4170;14589;1134.89;2939;39070.5
26.04.2015 18:00;6129.8;9728.995;4508;5861.69;6752.21;49660.8275;3525.42;877.1;25281;8712.8;44496;1967;4609.6775;2976.405;29125;1206;453;854;424.04;939;9969.5;13822.05;17366.63;4952.4;6358;4846;14781;1200.89;3095;38875.5
26.04.2015 19:00;5832.1;9779.0875;4212;5993.39;6520.45;49890.95;3522.71;847.5;27678;8999.6;44908;1924;4434.475;2915.495;28500;1115;449.25;796;415.66;903;10185;14155.95;16813.4;5326.4;5905;4756;14885;1178;2998;38653
26.04.2015 20:00;5677.9;9680.27;3825;6089.77;6346.98;49048.3;3304.16;768.4;27002;8950.2;46012;1869;4165.3575;3036.435;26315;971;470.25;707;392.96;928;9688.25;14140.12;15903.78;5495.8;5425;4467;14279;1215.92;2863;39539.5
26.04.2015 21:00;5323.7;9371.9725;3395;5864.07;6019.5;45530.43;3023.68;717.8;25193;8527.8;47565;1659;3934;2891.405;24034;883;434.75;639;351.79;885;8844.75;13623.94;14700.18;5185.3;5079;4062;13459;1106.41;2731;37167.5
26.04.2015 22:00;5032.3;8725.5175;3112;5488.72;5859.24;42873.1875;2828.89;679.8;23262;8139.7;44669;1410;3701.575;2557.46;21648;837;401.75;599;311.28;765;8268;13290.44;13796.3;4772.3;4893;3658;12918;1013.98;2663;32822.5
26.04.2015 23:00;4833;8297.76;3012;5298.19;5969;41343.94;2714.6;660;21819;7892.2;42021;1286;3591.06;2382.25;20256;813;386;588;270.25;701;7686;12871.72;13505.3;4442.3;4827;3196;12673;962.11;2548;29180
27.04.2015 00:00;4742.5;8036.1375;2963;5540.97;5853.22;40666.8025;2650.27;657.5;20936;7855.7;40431;1238;3403.2525;2265.74;19705;809;379.75;586;249.74;626;7426.25;12856.18;13294.63;4201.9;4810;2928;12810;968.54;2506;26868.5
27.04.2015 01:00;4579.1;7869.985;3009;5612.31;5785.11;41204.58;2697.73;670.1;20576;7899.2;37912;1218;3377.5125;2163.79;19567;819;380.75;594;246.04;616;7304.75;13028.78;13388;4061.7;4846;2787;13019;942.49;2502;27060.5
27.04.2015 02:00;4828.5;8000.8725;3155;5654.9;5833.11;43241.685;2798.12;673.5;20511;8052.5;37445;1245;3508.9975;2100.305;19890;869;388.25;612;237.33;614;7320.5;13280.12;13661.05;4022.3;4982;2843;13239;931.81;2578;27833.5
27.04.2015 03:00;5629;8579.3;3578;5635.41;6214.85;47895.5925;3001.38;781.2;21207;8863;39988;1351;3799.245;2096.93;21694;1051;414;705;241.07;643;7529.25;13641.96;13991.03;4017.3;5337;2962;13796;957.48;2695;27420
27.04.2015 04:00;6332.7;9613.4475;3950;5935.12;7181.56;56549.175;3597.95;923.4;23720;9555.6;44378;1609;4503.1225;2152.99;25897;1230;431;835;283.8;704;7734;14962.97;16873.13;4162;6086;3483;15435;1001;3077;28576.5
27.04.2015 05:00;7507.8;10429.8275;4093;6354.25;7685.6;63100.015;4195.78;1031.7;26575;9825.8;48843;1897;4873.7125;2293.535;31836;1345;490.75;941;334.06;762;8338.5;16371.62;19068.2;4229.7;6487;4092;16955;962.57;3254;32529.5
27.04.2015 06:00;7824.1;11021.3375;4089;7168.9;7844.05;66534.0325;4441.45;1066;28935;9955.1;52644;2003;4932.43;2788.085;37373;1380;528.5;991;350.51;827;9021;16468.07;20090.63;4760.2;6558;4342;17194;1033.75;3374;39545
27.04.2015 07:00;7697.4;11322.9925;4004;7643.15;7855.44;67667.0675;4515.73;1053.9;30129;9846;54890;2026;5002.79;3282.61;39053;1379;565;996;363.4;845;9540.5;16042.31;20377.65;5618.3;6502;4411;17057;1068.04;3424;43395
27.04.2015 08:00;7631.7;11457.49;3935;7716.51;7762.97;68986.315;4581.44;1049.1;30788;9820.8;55691;1999;5027.3175;3446.545;39393;1362;584.75;987;357.41;839;9706.5;15812.82;20389.1;5958.4;6421;4373;16849;1175.2;3364;43738.5
27.04.2015 09:00;7618.3;11646.6825;3907;7883.21;7843.67;70770.055;4571.71;1024.7;31120;9818.3;56431;2035;5041.6875;3480.665;39637;1344;604.25;956;360.15;852;9615.75;15502.64;20666.48;6046.1;6376;4347;16719;1152.56;3378;44346.5
27.04.2015 10:00;7068.8;11334.875;3925;8126.06;7968.97;70444.97;4500.84;1042;31385;9686.7;56897;2046;5082.7375;3515.34;36974;1354;578.75;975;355.77;841;9500.25;15380.09;20680.13;6167.2;6491;4333;16544;1210.72;3428;44515
27.04.2015 11:00;6998.3;11312.72;3917;7563.8;7910.62;69426.2075;4502.9;1035.3;31309;9630;55762;2015;5039.65;3546.08;36830;1343;567.25;973;350.79;850;9163;15236.36;20558.75;6017.3;6472;4276;16340;1226.69;3432;44889
27.04.2015 12:00;7095.3;11204.3775;3887;7614.04;7732.06;68368.4975;4417.56;1021.1;30244;9541.6;54598;1970;5036.0875;3525.87;37968;1326;550.5;946;348.17;857;8890.75;15047.38;20428.15;6024.8;6403;4207;16090;1169.7;3382;44705
27.04.2015 13:00;7011.4;11107.3875;3865;7624.53;7805.01;67265.5775;4225.7;989;29520;9443.2;52445;1911;5076.315;3484.07;38315;1279;534.75;927;346.05;834;8746.5;14910.7;20122.7;6178.5;6317;4079;16027;1161.34;3359;44257.5
27.04.2015 14:00;6746;10961.505;3821;7449.66;7667.12;65320.6975;4114.28;962.5;29279;9388.4;51057;1893;5022.3975;3507.295;38568;1232;526.75;897;342.4;831;8979.75;14898.49;19874.35;6107.9;6291;4098;15576;1150;3296;43984.5
27.04.2015 15:00;6709.3;11015.605;3998;7412.71;7554.24;64632.3375;4325.28;948.1;29291;9362.3;50305;1909;4920.8525;3543.405;37659;1225;528.5;889;346.17;837;9648.5;14831.63;19547.38;6109.2;6282;4128;15836;1165.83;3258;44109.5
27.04.2015 16:00;6725.3;10919.8425;4188;7310.95;7444.94;64446.2375;4214.28;935.9;28961;9396.1;51294;1945;4862.4725;3646.54;36482;1211;530;872;358.73;833;9858.5;14706.65;19500.95;5905.2;6398;4232;15476;1170.08;3245;45918
27.04.2015 17:00;6681.8;10569;4393;7280.42;7542.52;63819.8;4043.99;932.8;28763;9403.4;52284;2058;4952.4025;3568.55;37178;1214;523.5;876;376.96;915;9878.5;14705.09;20016.13;5787.2;7016;4598;15499;1269.08;3338;45604.5
27.04.2015 18:00;6816;10311.6875;4388;7015.52;7713.7;62047.6275;3841.32;940.6;29627;9232.4;50800;2260;5175.96;3414.415;38026;1275;510;900;403.17;957;9887.5;14926.33;21149.23;5896.8;7265;4969;15611;1341.32;3480;44570.5
27.04.2015 19:00;6377.5;10390.8975;4122;6900.51;7305.47;60131.5075;3843.72;878.5;31677;9313.3;50382;2164;4913.4175;3341.835;35889;1159;501.5;831;394.28;930;10446.5;15129;19739.08;6199.3;6633;4811;15587;1327.41;3285;43773.5
27.04.2015 20:00;6237.2;10560.68;3824;6875.01;6838.5;56049.655;3525.25;791.5;29319;9143.2;51399;2047;4588.615;3501.71;31954;1002;505;723;370.44;972;10097;14770.91;18046.1;6236.7;6029;4517;14726;1194.21;3070;43370
27.04.2015 21:00;5512.3;10190.955;3483;6625.86;6417.84;50864.915;3163.57;728.7;26414;8639.7;52581;1795;4412.9775;3255.395;28927;905;463.5;644;341.22;915;9260;13939.92;16676.7;5833;5592;4148;13835;1080.57;2921;40015
27.04.2015 22:00;5526.6;9425.09;3229;6047.2;6107.85;47666.2525;2942.61;696.3;24793;8271.3;49391;1547;4130.0175;2873.585;26213;858;431.25;611;309.57;790;8485.75;13298.11;15513.33;5269.2;5451;3640;13326;1028;2825;34963.5
27.04.2015 23:00;5286.2;8983.5575;3104;5786.16;6143.27;45801.825;2825.5;679.9;23210;8040.8;46630;1400;3938.9975;2624.94;24589;841;411.5;593;279.57;692;7930;13266.76;15012.58;4852.9;5334;3254;13208;965.59;2718;30876.5
28.04.2015 00:00;5119.7;8624.2925;3014;5790.4;6055.09;44963.1125;2806.5;674.3;22438;7953.3;45208;1354;3705.4675;2507.61;23773;834;418;579;257.25;644;7764.5;13175.21;14701.15;4547.7;5333;2992;13274;941.5;2649;28048.5
28.04.2015 01:00;5144.4;8607.2175;3006;5708.56;5933.4;45531.9025;2830.9;679.9;22074;8026;42787;1326;3659.555;2355.415;23595;844;422;585;248.53;634;7698.5;13310.67;14871.85;4364.7;5410;2873;13468;966.98;2657;28444
28.04.2015 02:00;5226.7;8749.9775;3146;5835.21;5981.29;47160.0925;2926.78;688.9;21961;8133.5;42150;1364;3757.52;2302.96;23776;888;416.75;596;246.87;627;7789;13509.81;15061.28;4314.7;5495;3029;13426;992.32;2706;27860
28.04.2015 03:00;5867.3;9212.66;3562;5627.41;6353.27;51069.1875;3120.48;788.2;22304;8936.6;44477;1472;4006.3825;2269.06;25261;1053;441.5;690;248.64;634;8259;13852.48;15113.75;4297.6;5793;3131;14057;1057.63;2799;27483.5
28.04.2015 04:00;6902.4;10041.8;3922;6035.85;7353.61;58444.94;3637.81;919.5;24494;9489.4;48785;1710;4658.3725;2315.17;28487;1228;437.5;819;283.04;698;9381.25;15063.47;17506.15;4382.9;6346;3618;15694;1259.01;3130;27878.5
28.04.2015 05:00;7725.8;10807.2;4201;6761.28;7912.13;63962.6225;4216.09;1024.7;27085;9793.2;53239;1998;5039.19;2452.44;33653;1343;478.5;942;329.46;744;11210.75;16483.52;19578.13;4395.9;6683;4031;17107;1372.2;3300;31698.5
28.04.2015 06:00;8092.6;11166.91;4226;7577.83;8115.47;66881.0825;4512.82;1055.7;29453;9790.7;56087;2127;5092.8175;2952.925;38034;1341;515.75;1034;355.11;812;12532.5;16552.24;20432.53;4933.2;6773;4249;16988;1311.28;3393;39179
28.04.2015 07:00;8197.8;11335.2325;4134;8133.77;8227.42;67003.8825;4545.07;1057.2;30447;9633.4;57056;2157;5163.2475;3408.305;39192;1378;518;1011;363.02;828;13112.5;16056.01;20687.55;5808.4;6828;4345;16933;1305.07;3452;43616
28.04.2015 08:00;8342.8;11361.0925;4130;8271.81;8199.75;68299.5625;4640.8;1065.4;30968;9629.1;57027;2120;5199.91;3540.645;39160;1366;513.5;1002;370.26;835;13315.5;15780.25;20635.38;6069.1;6763;4313;16870;1315.96;3439;43675
28.04.2015 09:00;8463.4;11426.18;4032;8389.71;8313.94;69761.125;4571.83;1048.9;31040;9603.8;57559;2166;5216.87;3575.48;39273;1347;530.25;956;384.38;837;13401.75;15349;20898.48;6158.7;6753;4307;16694;1412.24;3464;44437
28.04.2015 10:00;8551.7;11316.3;4083;8594.29;8406.48;69377.465;4459.27;1071.6;31269;9494.7;57963;2159;5213.03;3567.085;37095;1369;528.75;982;373.85;820;13267.25;15156.69;20952.6;6260.9;6888;4264;16364;1425.06;3492;44305
28.04.2015 11:00;8354;11186.9325;4026;8122.35;8424.49;68529.0775;4432.35;1049.9;31110;9350.8;56700;2104;5167.1575;3636.34;37084;1366;530.5;970;364.08;817;13190.5;14788.5;20934.7;6159.9;6856;4192;16087;1538.16;3488;26809
28.04.2015 12:00;8577.5;11059.82;4161;8153.19;8296.5;67062.4175;4337.67;1032.3;29865;9233.4;55300;2020;5161.7425;3584.875;37964;1355;504.5;952;357.34;813;12966.75;14899.69;20772.75;6103;6724;4115;15836;1472.95;3462;26248
28.04.2015 13:00;8135.3;10935.6;4099;8014.4;8402.11;65687.8875;4150.49;1008.9;29305;9159;52987;1951;5170.93;3498.095;37749;1324;496.25;938;347.73;796;12839.25;14770.97;20495.6;6238.1;6645;4044;15642;1467.71;3434;43295.5
28.04.2015 14:00;8022.5;10880.2675;4133;7895.31;8319.68;64652.765;4068.63;973.5;29047;9077.4;51382;1931;5099.7225;3522.365;37723;1288;482;905;345.13;792;12820.75;14715.93;20260.43;6173.4;6679;4039;15585;1427.99;3418;42971
28.04.2015 15:00;7901.1;10905.0475;4218;7657.86;8261.9;63716.61;4279.14;959.7;28821;9021.8;50482;1955;5026.005;3579.39;36658;1271;489;907;347.59;787;12849.25;14585.07;20087.78;6160.1;6742;4057;15619;1439.95;3401;43966
28.04.2015 16:00;7700.1;10805.1725;4475;7355;8072.76;63267.915;4198.57;941.4;28509;9093.3;51401;2016;4998.5825;3628.8;35761;1256;510;912;364.01;792;12213.25;14451.12;20203.13;5986.2;6957;4142;15340;1450.25;3379;44934.5
28.04.2015 17:00;7423.3;10500.55;4532;7303.52;8038.86;62675.91;4000.15;936.4;28460;9189.6;52368;2140;5086.1375;3673.73;36151;1270;510;906;391.33;873;11941.25;14514.96;20596.55;5852.9;7339;4545;15415;1516.95;3463;44761
28.04.2015 18:00;7355.1;10262.6725;4486;7104.43;7920.03;61567.0625;3845.41;943.7;29199;9070.1;51151;2301;5209.9025;3550.75;37329;1297;492.25;898;412.82;928;11651.5;17825.57;21217.75;5969.7;7362;4913;15571;1498.73;3514;43890.5
28.04.2015 19:00;7020;10515.7525;4260;7058.81;7518.95;61079.71;3879.72;895.4;31323;9251.3;51965;2176;4908.805;3436.64;35591;1151;504.5;820;400.79;905;11933;18278.13;19930.98;6225.3;6686;4754;15547;1395.28;3311;43583
28.04.2015 20:00;6584.8;10622.99;3971;7106.65;7046.72;57850.7825;3604.27;805.3;29566;9101.5;53097;2059;4609.0925;3516.22;32132;1009;517;714;376.87;949;11217;16960.5;18342.78;6343;6085;4490;14715;1293.79;3116;43826.5
28.04.2015 21:00;5968.6;10275.0625;3565;6832.93;6610.4;53316.315;3238.12;738.4;26598;8594.4;54458;1773;4447.3225;3266.17;28970;928;479.25;651;351.67;892;10224;15287.61;16896.35;5894;5791;4110;13731;1199.72;2993;40496.5
28.04.2015 22:00;5754.5;9408.0075;3246;6372.57;6350.37;49214.2275;2995.13;703.5;24837;8190.9;51182;1521;4158.095;2846.75;26487;884;446.75;612;344.84;772;9200;12949.73;15844.63;5336.5;5553;3719;13012;1139.91;2872;35353.5
28.04.2015 23:00;5450;8981.2725;3124;6134.97;6408.89;47191.38;2883.24;686.4;23204;8017.5;48507;1388;3970.7775;2660.04;25066;864;432.25;597;299.06;673;8551;12640.53;15358.55;4872;5457;3331;12755;1073.65;2771;31306
29.04.2015 00:00;5324.9;8718.8925;3084;6143.25;6320.14;46422.5075;2852.71;683.5;22303;7931.6;47180;1321;3755.355;2503.72;24036;853;424;593;287.86;616;8262;12821.61;15165.75;4579.9;5398;3047;12744;1048.55;2686;28297.5
